text,label
엄마가 고구마케이크 좋아하셨던 게 생각나서 고구마 몽블랑 케이크 샀지.,1
정말? 3단지앞이면 빵집 2층 말하는거야?,1
내일은 스터디카페갈려구!,1
고양이 카페나 애견카페 가본 적 있어?,1
웅 나 애견카페 좋아해서 자주 가는데 강아지들 너무 귀여워.,1
고양이 카페도 있어?,1
게토레이 같은 음료 말하는 거지,1
나는 디저트류 좋아,1
카페에서 일은 못해봤지만 얼마나 힘들까?,1
자격증 따고 나도 커피 내려줄거지?,1
나는 알로에 음료가 좋아,1
나는 매실 음료도 좋아,1
커피 2잔은 기본으로 마셔야해,1
제빵교육 너무 재밌다,1
깨찰빵을 많이 만들대 교육하면서,1
깨찰빵?! 그렇구나 ! 맛있겠다 깨찰빵 완전 맛있지,1
만화카페 가려고 하는데 만화책 추천 해줄만한거 있어?,1
만화카페 웹툰도 많더라,1
요새 만화카페 안가봤는데 웹툰 많이 나왔겠다,1
만화카페에서 만화를 안 본단 말이야?,1
만화카페 먹으러 가는거 아냐?,1
만화카페에서 라면진짜 귀똥차게 끓이잖아,1
** ** 우리나라 팬카페 이름이 뭔지 알아?,1
카페 알바나 에버랜드 알바 해보고 싶어.,1
내일 회사 마치고 제빵교육 들으러 간다,1
그래 제빵 너무 즐겁대,1
케이크 컷팅식도 있을 예정이야,1
무려 고구마단호박 케이크다,1
지금도 3점슛 빵빵 터지던데?,1
애월? 키키 지디카페잇는곳이잖아,1
근데 마침 **가 키키 소품샵+티카페 키키 하고싶어해서,1
응 특히 커피같은거,1
빵식도 나는 좋아했어 프랑스식으로 많이 먹었지,1
같이 가자 거기 수제 컵케이크 팔더라,1
그때 연대 멤버 진짜 빵빵했는데,1
영화관에서 음료만 돼 너무 슬퍼,1
음료만되는구나 팝콘의 즐거움이 사라진거야?,1
아 그건 너무 난잡할꺼같아 무슨 애완카페도 아니고,1
키키 그체 키키 애월카페거리 엄청좋넹?,1
해변에 잇는 카페거리는다좋아ㅜㅎ,1
나도 물을 좀 많이 마셔야겠다ㅜ 커피도 마시고 운동으로 땀도 많이 빼는 거에 비해선 물을 너무 안마시는 것 같기도 하네,1
맞아 ㅜ 커피는 이뇨작용이 와서 마시는 만큼 같은 양의 물을 마셔야한댔어,1
영화관에선 팝콘과 음료... 낭만이죠 하하,1
맞아 보드게임 카페 같은 것도 있었잖아.,1
그러게 보드게임 카페가 다 없어졌네.,1
아직까지는 음료만 반입되서 흑흑,1
저번에 승희 생일에 케이크 얼마야?,1
어? 그 투썸 케이크 엄청 비싼 거 아니야?,1
"치킨 기프티콘, 카페 기프티콘 등 찾아보면 종류도 엄청 많아!",1
근데 10시 딱 되니까 누나가 퇴근하면서 케이크 불 붙여서 들어오더니 가족들이 서프라이즈 파티 해줬어...,1
진짜 너무 서운했는데 케이크 받자마자 진짜 속상한 감정 다 풀렸어...,1
우박 멈출 동안에 카페에 잠깐 들어가 있어야겠다,1
생일 카페 때문에 강다니엘 사진 쭉 보는데 못 봤던 것들도 꽤 있네.,1
어떻게 이렇게 아버지랑 오빠랑 나랑 붕어빵일까...?,1
맞아 빵에도 먹더라고,1
"팝콘, 음료 취식도 가능해",1
낼 애기소풍인데 샘 병음료사줄까...,1
너는 애견카페에 가봤어?,1
카페에 양도 있어?,1
파충류 전문 카페도 있어,1
요즘에 반려동물도 같이 갈 수 있는 카페가 생겼어,1
키키 음료를 공짜로 주더라고,1
"상담도 자주 해주시고, 카페도 자주 가고 그랬어",1
아니 아직... 나 지금 케이크 먹고 있어,1
음료에 띄우는 식용 금박이래.,1
단 음료 그만 마셔야하는데 안마시면 하루가 완전하지 않은 기분이야...,1
"나도,하루에 한 잔씩은 음료 마시게 되는거 같아",1
응 탄산음료보다는 탄산수가 나을거 같아서 바꾸는 중,1
나는 요새 음료수 대신 차를 마셔보려고 노력중이야...,1
나 오늘 수족관 카페에 다녀왔어.,1
비슷한데 주된게 카페야.,1
카페 근처에 사는거야.,1
카페 세권 인거야?,1
따로 어디를 가보기 보단 그곳의 개인 카페들이 참 분위기 좋아.,1
나는 카페알바 했던게 기억에 남아,1
카페 알바가 재밌었어?,1
나도 카페 알바 해보고 싶어,1
모바일 게임은 예전에 학생때 자판 누르는 핸드폰 일때 붕어빵 만들기 했었어,1
나 폰 게임 아이러브커피에 복귀했어.,1
커피가루로도 만든대,1
무척 저렴하고 커다란 호빵을 천원이면 배부르게 먹었어.,1
디저트 뷔페 있더라고,1
그치 대박이지 디저트만 무한리필이야,1
맞아 케이크 원없이 먹을 수 있어,1
웅 나는 케이크 안에 반지를 숨겨뒀었어,1
오 정보 감사~ 물도많이 마심 좋다는데 커피만 먹고  물이 안먹혀요,1
2리터 많긴 많죠 커피라면 2리터 가능한데 ㅋ 물로 바꿔야겠어요,1
너희는 카페 아르바이트 같은거 말고 해보고 싶은 색다른 아르바이트가 있어?,1
녹차 카페에 글이 있더라구요...,1
우리 동네 빵집도  맛있어 각자 먹자,1
요즘 빵집은 일찍 시작 하나 보다,1
불편하지 빵 만들어서 먹어야 되겠다 동네 맛있는 커피집이 없네,1
주로 카페갔던 것 같아 수목원,1
그래도 겨울에는 맛있는 간식이 많아서 좋아  붕어빵이나 호떡 같은 거!,1
그래 추운 겨울날 붕어빵을 호호 불어 먹으면 참 맛있지,1
그니까 우리나라 대표 디저트,1
트러플 빵도 있더라고,1
시원한 음료수 마시고 싶다,1
"위가 편한 밀가루집은 모르겠구, 키키 나도 빈속에 커피마셨더니 속쓰려",1
나그래서 디카페인 마시는중 ... 위아플까봐,1
그니까 디저트 같은 느낌이야,1
디저트 하니까 단거 먹고 싶다,1
키키 웅 카페인만 빼면,1
음료도 새로 나오고~,1
우리동네 벌써 붕어빵 나왔더라,1
저희 집 근처는 요즘에는 빵집들로 꽉 차 있어요,1
나 빵 엄청 좋아하는데 빵집은 집 근처에 2-3개 정도 아니니,1
저희 집 골목에 빵집이 열 개는 있어요,1
무슨 집앞을 카페골목으로 만들 생각들 이라니,1
그렇지 않아도 매일 빵집을 들려서 하루에 한 군데는 갔다 오는 거 같아요,1
미국에서 제일 유명한 커피 프렌차이즈 뭔지 알아?,1
음료쿠폰 중고나라에서 구입해봤어?,1
커피 주문할 때 앱으로 주문하니까 좋다,1
커피 주문 복잡하게 할 때 있잖아,1
이수근도 키키 셋이 말할 때마다 빵빵 터진다 키키,1
거기는 케이크가 맛있던데,1
맞아 초코 생크림 케이크 맛있더라고,1
맞아 커피랑 먹으면 맛있더라고,1
투썸플레이스는 커피도 맛있어,1
나는 식빵 먹는 것도 좋아,1
아니면 막 나온 빵,1
따끈한 커피를 마시는 것도 운치있을 거 같아,1
나도 겨울 하면 호떡 붕어빵 이런거 먼저 생각나,1
맞아요 저는 붕어빵보다 호떡파!,1
나는 날이 추워도 커피는 아이스를 선호해!,1
와 언니 정말 차가운 커피를 좋아하시나봐요!,1
맞아~커피는 날씨 영향은 별로 안 받는거 같아~,1
와이파이 빵빵한,1
난 그래도 커피알바가 쉽고 재밌었어,1
비 오는데 커피 집 지나오니까 냄새가,1
커피향 장난 아니지 않아?,1
카페에 앉아서 구경하면 좋지,1
나는 커피보다 카레가 높을 줄 알았는데 커피의 3분의 1도 안되더라.,1
그렇다고해서 커피시장이 한순간에 한파가 오지 않을거 같아.,1
핫초코는 진짜 겨울에 잘 어울리는 음료야,1
카페에서도 이제 따뜻한 음료가 잘 팔리겠네,1
요새 민트초코가 유행이잖아. 민트초코맛 호빵도 나왔더라.,1
민트초코가 아무리 유행이지만 민트초코맛 호빵은 상상이 안돼.,1
민트커피 카누는 반응이 제법 좋대.,1
민트초코맛 호빵이면 치약맛 호빵이라는거네 역시 안내킨다,1
빵 사이에 불고기 패티 하나만 딱 들어가 있대.,1
대신 음료 쿠폰을 주는거 같던데 그걸로 무마가 되려나,1
우린 그냥 간단히 케이크만 먹어 하하,1
사진만 완전 번드르르 하고 커피도 별로고 베이커리도 비싸고.,1
네 어머님이 두 아들 배고플까봐 영아부 교사 간식으로 주는 빵을 매번 챙겨주세요,1
큰아들 딸기쨈식빵 아빠 고구마 작은아들 비요뜨(요거트),1
떡 바나나 식빵 골고루 쉬지않고 드셨더라구요,1
에어컨 빵빵하게 틀고 누워서 유튜브 보는중이야 하하,1
1시간 일찍 출근해서 선배들 커피 타라고 하고 투명인간 취급하고 그랬대 ㅠ,1
검색해보니 빵식이라고 이제는 쓴다네,1
스터디카페에서 얼음을 주거든?,1
아이스 음료 만들어서 먹으라고?,1
추울 때 먹는 아이스음료 매력있는데,1
아이스 음료수를 겨울에~ 대단해,1
나는 카페알바해보고 싶어,1
나돈데! 카페 알바 못해본게 가장 아쉬워,1
요즘은 카페알바는 나이제한을 많이 걸어두더라,1
카페 알바 난 해봤는데 너무 좋아,1
지금이라도 해보고 싶은게 카페 알바야,1
커피향기 맡으면서 일하면 너무 좋을것 같아,1
우리 카페에 아인슈페너가 없었네 ㅋ,1
커피 만드는 법도 배우고 말이야,1
커피 내리는 건 뭔가 기분이 좋아져,1
커피 안에 있는 거 말이야?,1
나는 설문조사 어플이나 카페 이용해,1
케이크를 준비해 봐.,1
케이크랑 또 뭘 살까?,1
커피향도 잘 어울리지 않아?,1
가을하면 커피랑 재즈아니겠습니까?,1
"수성못도 좋고,비슬카페도 좋고,뭐 어딘들, 키키",1
이런 스터디카페 전자레인지가 고장났어,1
곧 붕어빵 집도 문을 열겠군,1
인터넷 카페 조금만 찾아도 나와!,1
아 난 커피를 많이 먹잖아.,1
하긴 형이 커피를 너무 먹긴 하지.,1
응 난 커피 없음 일이 안되더라,1
키키 그래 뭐 니랑내랑 카페라도 한판가자 키키,1
아 저기 333 카페인가,1
오. 좋네요. **이 형 커피라도 쏴요,1
엄마 빵 냠냠냠 빨리요! 이러더라구,1
애견카페에 자주 데려가,1
애견카페 가거나 누나네 가서 ** 봐야지,1
카페,1
어디 카페?,1
키키 빵터짔다 키키,1
나는 뉴욕치즈케이크랑 민트초코,1
그카페갈까... 하하 그앞에,1
오~ 건자두는 먹였나? 응가는 직빵이라면서,1
거기 디저트 뭐먹어봤어 ?,1
거기디저트 스콘,1
오늘 카페에 갔는데 노키즈 존이더라.,1
아이들은 들어갈 수 없는 카페인거지?,1
영유아랑 어린이는 들어갈 수 없는 카페야.,1
그런 카페는 왜 생기는걸까?,1
"내일은 물, 커피 든든히 챙겨야겠다",1
응 낼도 커피가져가자,1
나는 카페 아르바이트가 너무 하고 싶어.,1
그렇긴 한데 나는 좀 카페 운영에도 관심이 있고 메뉴 만드는 게 재밌을 거 같아서.,1
그럼 카페에 지원을 넣어보는 게 어때?,1
"당연히 이미 넣었지, 그런데 카페는 대부분 경력자만 뽑는다고 하네.",1
난 카페 홀릭이야,1
케이크랑 달달한 라떼 먹고 싶어,1
빵,1
난 사과파이 빵 안먹어봤어 고급이네,1
붕어빵의 계절이 왔다!,1
그니까 찬바람 불면 붕어빵이지,1
난 겨울에 붕어빵 먹을 수 있는점만 좋아,1
아까 식빵 버터에 굽다가 다 태움,1
오븐에 구웠다 ㅜㅜ 통 식빵 사서 키키,1
통식빵을 버터에 굽다니 안이 촉촉하겟어? ㅠㅠ,1
그 통 식빵? 사서 크게 썰어서 구웠다,1
오늘 카페 갔다왔어 좋더라,1
신상카페 갔나 키키,1
그 무거동애도 있는 샌드커피?  그 집이 남구청쪽에 생겼더라두,1
오우 검색해보니 터키식으로 커피를 내려주는구만,1
커피맛은 색다른가요,1
음 그냥 똑같은거같은데 깔끔한 드립커피로 마셨어.,1
오늘은 뭔가 샌드커피가 신기해보여서 그걸로 시켜서 먹었는데 깔끔한 드립커피더라고.,1
그 옆에 카페가 티비티 카페 더라,1
붕어빵을 빨리 먹을 수 있어,1
붕어빵은 냉동으로도 먹을 수 있어,1
"응, 그것도 그런데 옆 동네에 카페가 생겼길래 상호명을 확인했는데 세라젬 카페인거야",1
"맞아, 그래서 뭔가 이상해서 카페 안을 유심히 봤더니 카페랑 쇼룸이 합쳐진 형태더라고",1
"오, 그러면 자기네 제품 마케팅도 하고 카페로 돈도 벌 수 있네? 좋은 것 같아",1
그러면 커피 한잔 마시면서 안마 받고 싶은 날에는 이용해도 좋겠어,1
이렇게 자사 브랜드 홍보도 하면서 커피를 판매하기도 하니까 쇼룸보다 임대료 걱정도 덜 되고 좋을 것 같아,1
감자빵 먹으러 가는거 좋지!,1
나는 커피를 많이 마셔 그래서.,1
감자빵 먹으러 여행가고 싶다!,1
거기서 감자빵도 먹고 주변 여행도 하자,1
그래서 커피쿠폰 준다하지 않았나,1
그래도 보상은 해주네 커피로다가,1
응 당연하지! 나 그래서 보드게임카페도 자주 갔어,1
나는 붕어빵도 그에 못지 않다고 생각해,1
맞아 아 네가 말해서 붕어빵 먹고싶어졌어,1
핫딜 카페에서 정보를 많이 얻잖아요...,1
핫딜 카페 많이 가시나 봐요.,1
카페에서 아르바이트 해봤어?,1
응 카페에서 해봤지,1
카페에서 일해보고 싶다,1
그래? 커피내리고 음료 만들고 잼있을것 같은데,1
아파트 카페에서 본인이 직접내린 더치커피 팔아서...,1
그거 찬물에 내린 커피인데 그걸 집에서 본인이 내려서 판다니까 키키,1
남양주에 이쁜 카페들 많잖아,1
그래서 맛있게 먹었니? 빵식때 좋았겠네,1
근처에 이쁜 카페들 많더라고!,1
역시 언니도 카카페 박사네.,1
그래서 카페 같은데 가서도 해보려고,1
나는 스터디 카페에 다니니까 얼굴에 뭐가 나더라고,1
나 보드게임카페 가고 싶어.,1
보드게임카페? 원래 좋아했어?,1
응. 나 보드게임카페 가는거 좋아해.,1
근데 보드게임카페는 정말 재밌더라.,1
나랑 같이 보드게임 카페 갈래?,1
보드게임 카페? 그게 뭐야?,1
잘 모르는구나. 보드게임만 모아놓은 카페야.,1
곰곰프렌치버터롤모닝빵 사봤는데,1
탑마트 모닝빵도 맛있는데,1
떡케잌 괜찮겠다 빵으로 된 케잌보다 건강에도 좋을 거 같고~,1
커피 마시려고 받았는데 다 쏟아졌어.,1
우리 집앞 빵집 문닫았어.,1
몰라. 출출할때 빵 잘 사다 먹었는데 아쉬워.,1
근처엔 다른 빵집 없어?,1
빵은 바로 나온거 먹어야 맛있는데.,1
다른 빵집 들어오길 기도해,1
나는 키즈카페가면 있는거 한번 해봤어.,1
우리 오빠야네는 어제 강원도 갔다 와서 커피빵 사왔더라구,1
응 괜찮음 나름 그래서 화요일마다 아파트카페에 순대차 왔냐고 글올라옴 키키,1
응 붕어빵 호빵의 계절이 왔음 좋겠어,1
키키 땜빵 조심!,1
몰라 카페생겼던데,1
편의점도 없지 빵집도 근처에 없지...,1
음료 과자만 뽑을수 있는데 자판기 있어요,1
농라 카페라고 유기농 이런거 질 좋은 상품 사고파는 맘카페 같은게 있거든,1
코스트코 쿠키 뿐만 아니라 삼립빵도 팔았대,1
카페 회원들이 애기먹이려고 산거고 그래서 다 소송했다는데 그 이후는 모르겠다,1
카페후기를 믿을게 못된다니까,1
그래서 코스트코 쿠키랑 삼립롤케이크 재평가 받았다 한다 키키 웃김,1
우리 그때 과일음료만 주지 않았나? 키키,1
나도 키키 뽀로로음료수 어른과자,1
그거는 카페인이 들어있으니까 잠을 안잘까봐,1
그리고 커피믹스 있어.,1
커피프린스1호점 이라는 드라마 알아?,1
"뭐야 그게, 참깨빵 이름인가?",1
그러니깐 만화카페 진짜 깨끗하고 좋아,1
내가 생각해봤는데 일단 케이크는 준비하는 게 좋을 듯,1
그럼 케이크는 내가 미리 예약해둘게 내가 예쁘고 맛있게 하는 곳 알아,1
따뜻한 커피는 안먹게 되더라구요,1
아 케이크가 있었구나?,1
키키 무슨 케이크 삿는데?,1
블루베리 쉬폰케이크~먹어봤나?,1
아니. ... 케이크를 안좋아하니껜...사먹일없지 싶다 ㅠㅠ 키키,1
나는 제과제빵이나 미용쪽도 해보고 싶어,1
007 빵도 재밌습니다.,1
가습기 빵빵하게 트는데도 그러네ㅠ,1
그 사람 슬기로운 감빵생활에 나왔어,1
응응 커피같은 건 사다가 먹고 그냥 군것질을 안 함,1
내일 스타벅스 커피 어때?,1
나야 좋지... 내일 몇시에 커피 마시러 나갈까?,1
2시 이후에 나갈까? 커피를 너무 늦게 마시면 밤잠이 안올 수 있으니,1
메가커피 콜드브루 맛있어?,1
스타벅스 콜드브루보다는 별로인데 다른 커피보다는 맛있음.,1
얼마인데? 일반 커피보다는 비싸지,1
일반 커피가 2000원 안할텐데 콜드브루는 3300원임.,1
난 메가커피에 맛있는 음료가 없더라고,1
그 옆 커피숍에서 사서 마시지 그랬어.,1
아까 파리바게트에서 커피를 사 마셔서 그닥 마시고 싶지 않더라고,1
"은행, 병원, 커피숍, 약국,편의점,지하철 등등 가까운 곳으로ㅠ",1
건빵에 우유도 말아서 먹는다고 하던데,1
예전 남자친구가 군인 이여서 건빵도 먹어봤어,1
군대 건빵은 시중에 파는 거랑 달라?,1
근데 군대 건빵은 양이 진짜 많더라고 별 사탕도 들어있고,1
나는 커피한잔하는중 키키,1
좋다ㅡ나도커피한잔 해야겠군,1
응응 커피한단좋지 키키,1
지금 키즈카페와서 아이들은 아이스티마시고있어 키키,1
오 좋네잉 키키 키즈카페사람 별로없나? 키키,1
그래서 요즘 맘카페보면 5천원에 대신 예매해주고 그러더라구요,1
맞아 커피사러 나갔는데 덥기까지 하더라,1
맞아! 팝콘 먹으면서 영화를 보는 재미도 있는데 음료만 마실 수 있고 팝콘은 포장해야해ㅜㅜ,1
그래 컴퓨터 학원이나 제과제빵같은 것도 많으니까 한번 확인해 봐,1
고마우면 올 때 따뜻한 커피라도...,1
아니 카페라도 가게 따뜻한 거 마시게 키키,1
그치 키키 애견카페 놀러갔다가 알았어,1
붕어빵이나 치킨너겟... 우유 두부 달걀... 겨울엔 오아시스 붕어빵 늘 쟁여두고 먹어요 하하,1
붕어빵이 길가에서 파는거랑 비슷한가요?,1
저도 붕어빵 다른데서 사봤는데 아예 모양자체가 달라서 붕어빵 느낌이 부족하더라고요,1
**이는 비요뜨먹는데 우리는 케이크랑 아메,1
커피 마시러가는구만 키키,1
좋다 믹스커피 타임 키키,1
그때 내가 케이크하고 아빠가 좋아하는 맛있는 거 다 샀어,1
그리고 안목해변 카페거리에 엄청 예쁜 카페들도 많다고 하더라!,1
애견 카페 새로 오픈했다는데 가볼까,1
기대된다 강아지카페 처음 가봐,1
응 견생 7년차 강아지 카페 한번도 못가봄 키키,1
"아하, 그 특유의 별명 때문에 대형 빵집 광고에도 나오더라.",1
아하. 나 집에 오는 길에 그 빵집에 광고 붙여져 있는 거 봤어.,1
나는 카페에 파는 거 먹었는데~ 자연드림에도 있어요?,1
"아니 그런거말고 무슨카페있거든, 키키",1
나도 카페 찾아서 주문 좀 해야 되겠어요 키키,1
요즘에 그 용돈케이크인가 그런것도 재밌던데,1
난 내꺼만 봤는데 빵이다 키키,1
하하 알았어~ 오후에 커피랑 먹자,1
공갈빵 키키,1
강아지 카페 갈래? 새로 생긴 곳,1
이제 정말 붕어빵의 계절의 왔나 봐.,1
왜? 벌써 붕어빵이 팔아?,1
너 붕어빵 되게 좋아하나 보다.,1
강아지 간식 많은 카페 있나?,1
케이크같은 거?,1
케이크 사 주게?,1
케이크 귀엽잖아 키키 그냥 사주게,1
아메리카노 커피도 팔아? 같이 먹으면 맛있을 것 같은데,1
톨게 근처에 새로운 강아지 카페 생겼대,1
예전에 커피땅콩 잘샀는데...그게 안비네,1
내가 아는 카페는 유럽 기상 정보 보더라,1
요즘 스터디카페라고 가봤어?,1
독서실이 대부분 스터디카페로 바뀌고 있는 추세야.,1
잘 알아보면 스터디룸 대여해주는 스터디카페도 많아. 추천해,1
"마트, 편의점, 미용실, 노래방, 카페 정도가 있으면 좋겠어",1
내일 오전엔 남은 도너츠랑 커피 마시자,1
"내일 도너츠랑 커피, 사과 같이 먹으면 되겠네 하하",1
그렇구나 키즈카페도 자주 다녀?,1
아 그건 비슷해! 여기서도 밀 재배하면 빵공장으로 보내거나 하거든.,1
잠 오는데 커피 마실래?,1
오늘은 마늘빵이랑 같이 먹자,1
집에 마늘빵이 있었나?,1
오~ 그럼 커피랑 같이 먹으면 되겠다,1
부럽다! 공갈빵 산다며,1
짐이라니 공갈빵은 먹고 끝내는거 아니가?,1
흰 여울 마을에 바다 보면서 라면 먹고 커피 마시고 싶어.,1
**카페에 쓱머니 룰렛 백만원 인증 올라옴,1
애들 사과랑 계란 후라이 주고 음료 우유 마시면 돼,1
박물관 지하에서 커피를 내려주던 npc맞지?,1
헐 멍멍이들이 커피 먹어두 돼?,1
카페에서 앱 안깐사람들은 깔고 링크 타야 된다고 봐서 깔기전에 누르면 안된다 해서 깔고하라고 했는데,1
오늘 퇴근하고나서는 제빵학원가야하는데,1
공갈빵 샀어?ㅋ,1
이제 이디야 커피만 받고 집으로 가면 되~,1
음료수 내기 콜?,1
응 오늘은 날씨도 쌀쌀 한것이 집에 들어갈때 평소 잘사가는 찐빵 이런거 사들고 들어가렴,1
응 혹시 구름빵 들어본 적 있어?,1
동료들과 커피시간을 갖습니다.,1
난 가볍게 먹기 좋은 호빵 같은거,1
응 진짜 호빵은 간단하게 먹을 수 도 있고 호호 불면서 먹으면 최고지.,1
케이크 생각도 나서 조금 먹었는데 얹힌 느낌이네요 ~,1
"기본적인 커피,휴지,물,사무용품 지급이요.",1
그리고 근처에 큰 병원도 있고 카페도 정말 많은 위치잖아,1
이전 직장에서는 커피를 안사줬어요,1
커피 값이 꽤 나갔겠어요.,1
아 맞다~ 커피 한잔 해야겠당 하하,1
"음, 글쎄. 누가 언니 생일 케이크를 챙겨 주려나",1
난 늘 가족 전체 생일 케이크를 챙겨주는데 아무도 안챙겨주다니 너무해,1
커피 쏟지 않아야할텐데...,1
카페 중에서는 스타벅스가 젤 무난하다고 봐.,1
무난하다는 건 커피 맛이 좋다는 거야?,1
"커피는 내 스타일이 아닌데, 분위기가 무난해.",1
응. 거기 나도 진짜 좋은데 디저트도 맛있구~,1
동감. 괜찮은 카페를 찾는 건 쉬운일이 아니지.,1
"올레빵, 오메기떡, 보리떡은 제주를 따라갈 수 없지.",1
좀 전에 빵집에서 생도넛 2개를 샀어.,1
옛날빵집에는 생도넛이 항상 있더라구. 너무 좋아하지.,1
안에 앙금이 적당히 달고 바깥의 빵이 텁텁해서 매력있어.,1
맞아. 설탕에 굴려져서 달콤해서 커피랑 딱이지.,1
너도 빵 좋아하지 않아?,1
응. 근데 커피랑 먹어도 은근히 조합이 잘 맞아.,1
요즘 보드 게임 카페 안 간지 오래됐네,1
코로나때문에 운영 접은 카페도 많더라,1
아 진짜? 너무 안타깝다 보드 게임 카페 아니면 하기 힘든데,1
우리 저번에 학교 앞 카페에서 엄청 재밌었잖아,1
글쎄. 간단히 먹을 수 있는 빵이나 과자가 괜찮지 않을까?,1
빵이나 우유정도가 적당하긴 하네.,1
도우 대신에 식빵을 이용해도 좋아. 아니면 또르띠아나.,1
하긴 식빵피자는 에어프라이기나 전자레인지로도 만드니까.,1
빵터졌어요 소주보고,1
안그래도 카페서 봤어,1
인스타 감성 카페 다녀야 해.,1
어릴 적엔 탄산음료가 좋앗는데 나이를 먹다보니 이상하게 녹차나 여타의 차가 좋은거 같아.,1
그건 밀크티라고 따로 음료 용어가 있어.,1
요즘 스터디 카페는 정말 좋더라,1
"맞아, 카페 같은 분위기인 곳이 많아 졌어",1
"맞아, 카페같이 넓개 트인 공간도 있고 개별실도 있더라고",1
스터디 카페만 봐도 요즘은 정말 다양성을 존중해주는 것 같아,1
맞아 빵 하면 쓰러지기도 하고 말귀를 알아들으니까 그러겠지?,1
나는 빵순이인데 너도 빵 좋아해?,1
빵을 싫어하기란 힘들지,1
어떤 빵 좋아하는데?,1
요즘 새로운 빵집 많이보여.,1
나는 햄 들어간거. 고로케나 소시지빵.,1
근데 한국은 빵값이 너무 비싸더라구.,1
예전엔 프렌차이즈가 좋았는데 지역빵집이나 디저트가 요즘은 더 좋아.,1
응. 차라리 개성있는 개인빵집을 이용하게 돼.,1
생각난김에 빵 먹어야겠다.,1
여기 시장에 빵집이 많아서 고르는 재미가 있어.,1
반려견 카페가봤어?,1
추천인 재미들려가지고 계속 올리는데 쓱룰렛하고 카카오하고 투썸커피하고 난리데?,1
근데 너무 그러니까 투썸커피는 뿌리더라?50잔,1
앵무새 카페 갔왔는데 앵무새 키우고 싶더라,1
오랫만에 기차까지 타고 오시는데 서울커피 사드릴께요,1
파리바게트 방금 왔는데 식빵 다 떨어졌네,1
그럼 식빵 못 샀어?,1
그러니까 정말 바쁘게 움직였는데 식빵 못 샀어,1
요즘엔 강아지도 출입 가능한 카페가 따로 있더라고요,1
그쵸 애견 동반 가능한 카페요 그런 거 좋은 거 같아요,1
애견카페랑 애견동반가능카페랑은 다른 거죠?,1
애견카페는 주인강아지도 많은거 같고 동반 카페는 일반 카페인거 같아요,1
친정 식구들이 강아지 데리고 카페갔다고 사진 올렸더라고요,1
오늘 제대로 못봤네 키키 핫딜카페 키키,1
아 맞다 어제 현소카페 보니깐 키키 그거 야놀자 있더라,1
난 어제 해먹은 허니 버터 빵 또 해먹으려 해,1
설탕이랑 버터랑 녹여서 빵에 바르고 오븐에 190도 10분 정도 구우명 돼,1
우유도 허니빵과 환상의 조합이자나,1
살살 녹겠네 힐링타임에는 디저트와 음료가 함께여야해,1
이제 커피 마실거야,1
후 커피로 마무리인가요 좋다,1
커피 **이가 사와서 먹으려고,1
아이러브커피 오랜만에 하니까 새로운 아이템이 많이 나왔네.,1
핫딜 구경 좀 해야겠네 카페 가서 핫딜 있나없나 보고 있을께,1
아이러브커피 예상보다 재미 없는 거 같아.,1
라오스에서 카페 갔던 거 기억나?,1
아늑한 분위기의 카페가 좋았지,1
근데 거기가 진짜 카페였어?,1
난 카페라고 생각했는데,1
롤러스케이크 말하는거지?,1
예전엔 기껏해야 커피숍 술집 뭐 비디오방 이 정도였거든,1
아니면 저번에 추천받은 카페 있는데 거기 가볼래?,1
난 커피 안 마시는데;,1
카페에 커피만 있는 것도 아니고 키키 넌 케이크 먹던가,1
거기 디저트도 엄청 맛있대!,1
아니 그냥 커피 마셨지,1
아 커피 안마시고 결명자 차 먹는다고?,1
**야 너 레터링 케이크 알아?,1
아 진짜? 요즘 커플들 기념케이크로 레터링 케이크 많이 한대~,1
응응 나도 친구가 남자친구 생일 선물 고민하길래 레터링 케이크 추천해줬는데 남자친구가 감동받았대ㅠㅠ,1
잘 생각했어 커피 마니 마셔봤자 좋을 거 없잖아,1
너 요즘 커피 하루에 몇 잔 마시냐?,1
커피 좀 줄여 건강도 생각해야지,1
커피 줄이려 하는데 쉽지가 않네,1
커피 마시면 이뇨현상때문에 안 좋다고 하더라,1
너 카페인 함유량도 높게 마시지?,1
커피 요즘은 하루에 몇 잔 마시냐?,1
커피도 정량이 있어?,1
나는 건강을 위해 커피를 끊고 차로 변경 하고 있다,1
커피 생각은 안나?,1
아 그래도 커피는 정말 끊기 힘들거 같은데,1
밀푀유가 그 디저트이름이잖아,1
경주는 볼 것도 많고 먹을 것도 많고 빵집도 맛있는 곳이 많아요,1
나도 커피 한잔 사서 여유롭게 다니고 싶다,1
난 괜찮게 쓰고 있어. 주변 카페안가고 집에서 믹서기로 스무디 만들어 먹으니까 좋다.,1
그렇구나 우리 동네 무인카페생겼어 편하고 좋더라,1
무인카페도 생겼어? 좋다.,1
커피도 못마시게 해.,1
그래 피부과가 직빵이다,1
와. 현소카페에 쓱페이 백만원 당첨된사람 있다,1
춥고 비올때는 조용한 카페가서 따뜻한거 마시면서 쉬고 싶어요,1
지금 에티오피아 커피 마시고 있는데 딱 에티오피아 얘기가 나올 줄이야,1
아 오늘은 식빵사러가야되는데 키키 국민카드써야지 키키,1
누가? 키키 식빵 사와서 먹자해라 키키,1
나 베스킨사올게ㅋ식빵이랑ㅋ,1
